Graph Size,Density,Dijkstra Basic Form List,Dijkstra Basic Form Matrix,Dijkstra Binary Heap List,Dijkstra Binary Heap Matrix,Dijkstra Balanced BST List,Dijkstra Balanced BST Matrix
600,0.09931,0.000613333,0.00762221,0.000614459,0.00206129,0.00064075,0.00153288
600,0.0992654,0.000641834,0.00763867,0.000644084,0.00212312,0.000665708,0.00157313
600,0.101363,0.000629416,0.00747042,0.000626,0.00207038,0.000650125,0.00157975
600,0.099744,0.000624584,0.00764729,0.0006245,0.00206683,0.000653167,0.00160296
600,0.0994546,0.000633625,0.00741088,0.000594833,0.00198783,0.000627916,0.00150579
600,0.099182,0.000652291,0.0076605,0.000641834,0.00212342,0.000676166,0.00158212
600,0.100323,0.000619833,0.00747042,0.000613709,0.00204504,0.000642125,0.00155842
600,0.100456,0.000626709,0.00751454,0.000620833,0.00206637,0.000645542,0.00155667
600,0.100696,0.00065475,0.00749546,0.000648,0.00215575,0.000668458,0.00158438
600,0.10044,0.000604459,0.0068215,0.000578291,0.00192471,0.000602458,0.00148087
600,0.100679,0.000626166,0.00745096,0.000617708,0.00205379,0.00064075,0.00154717
600,0.100334,0.000578209,0.00700288,0.000575667,0.00192608,0.000607042,0.00148788
600,0.0998998,0.000622959,0.00725375,0.000622542,0.00204442,0.000643417,0.00150592
600,0.10005,0.00053875,0.00677867,0.000542208,0.00181225,0.00057575,0.00139588
600,0.100206,0.000609333,0.00746963,0.000608875,0.00208313,0.000633334,0.00154742
600,0.100217,0.000623375,0.00725875,0.000638875,0.00208225,0.000646458,0.00155383
600,0.100501,0.000606292,0.00716154,0.000611542,0.00200742,0.000625084,0.00152154
600,0.101697,0.000695542,0.0076545,0.000685292,0.00225808,0.000701708,0.00164758
600,0.101347,0.000591666,0.00743092,0.000591542,0.0020145,0.000736209,0.00176458
600,0.0994825,0.00077475,0.00854488,0.000683541,0.00226229,0.000736959,0.00174075
600,0.099488,0.000574084,0.007078,0.000581,0.00192908,0.000610125,0.00159125
600,0.0988314,0.000617167,0.00768325,0.000655958,0.00206329,0.000683667,0.00154313
600,0.100451,0.000590291,0.00718304,0.000571625,0.00193717,0.000612666,0.00142704
600,0.100434,0.000549334,0.0069405,0.000550875,0.00185383,0.000584958,0.00144371
600,0.100362,0.000586375,0.00714658,0.000588375,0.00196483,0.000619875,0.00147471
600,0.0996049,0.000589917,0.00741725,0.00059825,0.00211396,0.000619084,0.00149429
600,0.100395,0.000648958,0.00773579,0.000652667,0.00218542,0.000671708,0.00159621
600,0.0997941,0.000631375,0.00752442,0.000630875,0.00211833,0.00066275,0.00155696
600,0.0999833,0.000601458,0.00756917,0.000599792,0.00198304,0.000638541,0.00156196
600,0.0994157,0.000591583,0.00707492,0.000594125,0.00199258,0.000625667,0.00153721
600,0.100985,0.000559875,0.00699483,0.000582917,0.0018895,0.000609791,0.001477
600,0.0998664,0.00066275,0.00763287,0.000662583,0.00214354,0.000666291,0.00159767
600,0.100356,0.000637709,0.00761142,0.000635334,0.00212183,0.000658542,0.00155992
600,0.0992933,0.000600667,0.00738925,0.000623083,0.00198779,0.000624416,0.00154925
600,0.100512,0.000569875,0.00701263,0.000569042,0.00190908,0.000595333,0.00146463
600,0.100462,0.000626833,0.00744892,0.000611791,0.00205579,0.000653583,0.00154042
600,0.10079,0.000572,0.00697446,0.000573125,0.0019235,0.00060275,0.00151175
600,0.100362,0.000591709,0.00704017,0.000586291,0.00195579,0.000612583,0.0014765
600,0.099744,0.000653291,0.00725408,0.0006085,0.00201229,0.000628167,0.00151437
600,0.100234,0.000627167,0.00732608,0.000619416,0.00205458,0.0006465,0.00154371
600,0.1,0.000602208,0.00743633,0.000613,0.00199775,0.00064075,0.00151458
600,0.0995159,0.000601,0.00736158,0.000604208,0.00203475,0.000629625,0.00147996
600,0.10044,0.000609083,0.00742571,0.000618,0.00200588,0.000634,0.00155279
600,0.0996884,0.000599791,0.00726358,0.000608917,0.00201121,0.000622208,0.001502
600,0.0975348,0.000613583,0.00741888,0.000608583,0.00200179,0.000647708,0.00153392
600,0.0997607,0.000566375,0.00706029,0.000568125,0.00189713,0.000598875,0.00143112
600,0.101085,0.00059575,0.00712092,0.000607917,0.00194471,0.000618375,0.00149837
600,0.0988759,0.000595041,0.00734125,0.000653042,0.00209558,0.00065425,0.00162862
600,0.100356,0.000612958,0.0074245,0.000607875,0.00204187,0.000645542,0.00153163
600,0.100356,0.000562292,0.00686917,0.000564167,0.00191479,0.000589333,0.00145333
600,0.0998664,0.000608375,0.00719658,0.000618125,0.0020765,0.00065325,0.00153946
600,0.0999165,0.0005955,0.00690163,0.000592333,0.00198879,0.000633292,0.00155138
600,0.100111,0.000646625,0.00779417,0.00065175,0.00218392,0.000675,0.00161362
600,0.100579,0.000622958,0.00733275,0.000628208,0.00204892,0.000655833,0.00157088
600,0.0991152,0.000591,0.00723271,0.000580916,0.00196758,0.000620541,0.00148371
600,0.100006,0.000579458,0.00724467,0.000576334,0.00190212,0.000597125,0.00143262
600,0.100751,0.000571708,0.00680346,0.000543958,0.001892,0.000569417,0.00137963
600,0.0995826,0.0006135,0.00755146,0.000613292,0.00205079,0.000639291,0.00150746
600,0.0992042,0.000634166,0.00736604,0.000622042,0.00208138,0.000650708,0.00152467
600,0.100367,0.000584916,0.00708029,0.000574667,0.00189967,0.000596208,0.00147104
600,0.0998553,0.00060825,0.00749875,0.000614542,0.00202087,0.000628084,0.00151775
600,0.101898,0.000691833,0.00778096,0.0006625,0.00215492,0.000673834,0.00160808
600,0.100812,0.000680458,0.00806771,0.000718208,0.00210267,0.000655834,0.00159013
600,0.100262,0.000576458,0.00717054,0.000600042,0.00193121,0.000615792,0.00147238
600,0.0993656,0.000623125,0.00740446,0.000619,0.00208171,0.000639458,0.001532
600,0.0993656,0.000644333,0.00748092,0.000653166,0.00210925,0.000645167,0.00155392
600,0.100072,0.00064175,0.00770462,0.000635375,0.00213483,0.00066075,0.00158233
600,0.0995993,0.00063975,0.00736958,0.000621375,0.00211754,0.000650375,0.00157613
600,0.0992265,0.000658541,0.00781696,0.000653458,0.00213087,0.000667125,0.00156321
700,0.0993951,0.000769708,0.0102018,0.000756542,0.00281508,0.000847292,0.00202275
700,0.0997057,0.000822458,0.0100124,0.00079275,0.00285617,0.000798541,0.00204425
700,0.0994482,0.000724792,0.00975183,0.000753375,0.00263171,0.000770458,0.00197863
700,0.0990476,0.000761958,0.00998879,0.0007705,0.00274012,0.000771542,0.00200017
700,0.0997057,0.000792625,0.0100855,0.000794875,0.00289054,0.000805584,0.00208287
700,0.0998896,0.000761,0.0102395,0.000756042,0.00271658,0.000776542,0.00202775
700,0.10123,0.000803542,0.010595,0.000817042,0.00291183,0.000810459,0.00208879
700,0.100589,0.000746041,0.00975442,0.000745958,0.00264371,0.000748,0.00194529
700,0.100229,0.000794083,0.00995275,0.000788334,0.002813,0.000802041,0.00201179
700,0.0988105,0.000777709,0.0100078,0.00076525,0.002777,0.000808334,0.002009
700,0.1,0.000768583,0.00985196,0.000759083,0.00271696,0.000780459,0.00204896
700,0.0992602,0.000739375,0.00995721,0.000734833,0.00265092,0.000748209,0.00194229
700,0.0990599,0.000798917,0.0100961,0.000816375,0.00291496,0.0008355,0.00207567
700,0.100916,0.000809125,0.0105005,0.000808083,0.00290133,0.0008105,0.00207367
700,0.100057,0.000727792,0.00982813,0.000727417,0.00265758,0.000756625,0.00197817
700,0.100437,0.000705583,0.009826,0.000703583,0.00253579,0.000747042,0.00191096
700,0.0997221,0.000678792,0.00936729,0.000664625,0.00245767,0.0007075,0.00185979
700,0.099485,0.000742167,0.009973,0.000806375,0.00265992,0.000759125,0.00192196
700,0.100106,0.000748166,0.00985854,0.000737458,0.00263108,0.000769584,0.00193479
700,0.100069,0.000748,0.0101447,0.000757458,0.00272958,0.000766541,0.00198617
700,0.0992356,0.000753333,0.009895,0.000775917,0.00273017,0.000773709,0.00200563
700,0.0991989,0.000768125,0.00994196,0.000765209,0.002786,0.000791625,0.00200112
700,0.0989127,0.00074775,0.00994275,0.000770417,0.00268533,0.000769833,0.00195721
700,0.0999428,0.0007875,0.00962992,0.000766541,0.00280008,0.0007955,0.00203963
700,0.100699,0.000827334,0.0112615,0.000814667,0.00304704,0.000872375,0.00241587
700,0.100074,0.0009015,0.0107313,0.000816,0.00307404,0.000821458,0.00203221
700,0.100495,0.000831541,0.0113252,0.00086675,0.00333038,0.000792083,0.00222563
700,0.0989904,0.000739292,0.0106109,0.00080625,0.00274133,0.000862667,0.00221496
700,0.0995259,0.000817125,0.010629,0.000803416,0.00284896,0.000895042,0.00212783
700,0.100249,0.000786667,0.0105961,0.000799209,0.00284621,0.000791333,0.00206688
700,0.0991743,0.000750083,0.0100391,0.000785458,0.00268112,0.000826542,0.00208142
700,0.100049,0.000746583,0.0107923,0.0008745,0.00290542,0.00083,0.00214608
700,0.0998406,0.000854916,0.0105784,0.000810375,0.00294954,0.000853583,0.00213263
700,0.0999877,0.000770167,0.010072,0.000714458,0.00274083,0.000784,0.00203312
700,0.100396,0.000716625,0.00980963,0.000722709,0.00257971,0.000742208,0.00193517
700,0.0998937,0.000872792,0.0106182,0.000815,0.0028795,0.0008355,0.00220225
700,0.0986961,0.000858625,0.0106433,0.000803916,0.00285563,0.000805833,0.00220538
700,0.0988923,0.000842458,0.0101723,0.000838375,0.00292412,0.000852083,0.00213883
700,0.0997261,0.000842375,0.0108365,0.000796417,0.00286417,0.000788167,0.00210733
700,0.0997221,0.000812042,0.0104518,0.000899667,0.00297375,0.000873208,0.00218879
700,0.0996566,0.000869916,0.0104171,0.000777542,0.00290204,0.000853459,0.00213829
700,0.100433,0.000817334,0.010021,0.000778667,0.00285179,0.000829125,0.00211025
700,0.1,0.000783916,0.010162,0.000717708,0.00286092,0.000784583,0.00209292
700,0.10065,0.000787042,0.01026,0.000784125,0.00272054,0.000743917,0.00189196
700,0.0998896,0.000769917,0.0102547,0.000820333,0.00269804,0.000761625,0.00191725
700,0.100045,0.00076075,0.0100868,0.000771084,0.00274692,0.000783125,0.00200342
700,0.0995749,0.000724292,0.00979879,0.000725,0.00261658,0.0007605,0.00194604
700,0.0994114,0.00079825,0.010222,0.00079,0.00280808,0.000790542,0.002035
700,0.101357,0.00075675,0.00985963,0.000764459,0.00273821,0.000776167,0.00197263
700,0.100458,0.000782791,0.0103242,0.00078475,0.00280338,0.00079975,0.00203412
700,0.100323,0.000797042,0.0101313,0.000787958,0.00284325,0.0008105,0.00204375
700,0.0995136,0.000703458,0.00908479,0.000708625,0.00259042,0.000734542,0.00186421
700,0.099485,0.000730834,0.00925667,0.000749083,0.002734,0.000806792,0.00201438
700,0.100078,0.000788875,0.010426,0.000787667,0.00282921,0.000814209,0.00208988
700,0.10009,0.000812583,0.0101019,0.0007835,0.00282867,0.000831125,0.00206337
700,0.0999714,0.000793916,0.0101815,0.000778083,0.00281042,0.000788708,0.00201954
700,0.100699,0.000789959,0.0100622,0.000785084,0.0028265,0.000789792,0.00201946
700,0.100499,0.000848792,0.0114939,0.0008595,0.003257,0.000855458,0.00208325
700,0.10076,0.000770625,0.00967575,0.000707625,0.00256971,0.000828958,0.00196479
700,0.0998038,0.0008475,0.0101078,0.000753125,0.00267096,0.000759084,0.00200558
700,0.0994359,0.000760166,0.00987738,0.000794708,0.00271854,0.00079325,0.00196837
700,0.0991825,0.00081775,0.010833,0.000806291,0.00293112,0.000805583,0.0020695
700,0.0992643,0.000767458,0.0102363,0.000802292,0.00290575,0.000830583,0.00203792
700,0.100196,0.000747,0.00990942,0.000747042,0.00274075,0.0007735,0.00194246
700,0.0999877,0.000749125,0.0100863,0.000777209,0.00270833,0.000776583,0.00196571
700,0.100033,0.000806416,0.0102434,0.000798291,0.00290717,0.000816166,0.00208571
700,0.0993297,0.000745125,0.00940179,0.000755834,0.00268813,0.000778625,0.00198762
700,0.100319,0.000736125,0.00985583,0.000766542,0.00268383,0.000748333,0.001945
700,0.100723,0.000735875,0.00996829,0.00076275,0.00270433,0.000750083,0.00193158
700,0.0999714,0.00072775,0.00956842,0.000723375,0.00265112,0.000827667,0.00194529
700,0.100928,0.000755042,0.00991242,0.000769083,0.00268183,0.0007605,0.00195775
700,0.10002,0.000784708,0.0101625,0.000792792,0.00283154,0.000799292,0.00206829
700,0.100229,0.000680208,0.00901871,0.00067025,0.00247992,0.000710875,0.00189992
700,0.0999796,0.000752375,0.010063,0.000792542,0.00262425,0.000745708,0.00197383
700,0.100159,0.000771583,0.00990825,0.000793333,0.00287008,0.000797208,0.00201862
700,0.100662,0.000719333,0.00960638,0.000701166,0.00262329,0.000757417,0.00191762
700,0.100384,0.000808417,0.0102337,0.000824959,0.00285417,0.0008005,0.002024
700,0.0992234,0.000738417,0.00987221,0.000723417,0.00270279,0.000742958,0.00193913
700,0.100564,0.000770792,0.0101788,0.000766042,0.00274037,0.000799458,0.00204992
700,0.100768,0.000762417,0.00998704,0.00076275,0.00272871,0.000786584,0.00200917
700,0.0995994,0.000782833,0.0102842,0.000789792,0.00283812,0.000781125,0.00205113
700,0.0999714,0.000714416,0.00989671,0.000709916,0.00265246,0.000746083,0.00191104
700,0.100388,0.000835917,0.010216,0.000795166,0.00286338,0.00081975,0.00210758
700,0.100049,0.000712208,0.00942,0.000725292,0.00255804,0.0007435,0.00193446
700,0.0998324,0.000747959,0.00993954,0.000751375,0.00270421,0.000771916,0.00199421
700,0.100629,0.000786833,0.0101754,0.000783959,0.00285817,0.00081475,0.00209633
700,0.100319,0.000803916,0.0105717,0.000819167,0.00291958,0.000817083,0.00213067
700,0.100192,0.00078425,0.00988637,0.000806625,0.00280829,0.000773208,0.00196279
700,0.0990967,0.00079975,0.014678,0.00133425,0.00383033,0.000944334,0.00286112
700,0.100143,0.000984208,0.0126899,0.001039,0.00364054,0.000973458,0.00239013
700,0.099485,0.000940083,0.0122006,0.000853833,0.00311075,0.000840167,0.002186
700,0.0993092,0.00101529,0.0122862,0.000977834,0.00324379,0.0009045,0.00233567
700,0.100638,0.000851459,0.0101264,0.000801792,0.00275492,0.000845291,0.00235333
700,0.100286,0.000848459,0.0110996,0.000828042,0.00301692,0.000921666,0.00225896
700,0.0992765,0.0008995,0.0107616,0.000820083,0.00313775,0.000799584,0.00219267
700,0.100225,0.00104267,0.0134767,0.00102437,0.00344512,0.000965458,0.00264121
700,0.0998896,0.00102617,0.0127903,0.000970792,0.00353967,0.00106433,0.00260071
700,0.0996362,0.000960791,0.0131905,0.000937625,0.00339371,0.00082675,0.00214217
700,0.100074,0.000947583,0.0108536,0.00089375,0.00309383,0.000974042,0.00216542
700,0.100245,0.000862666,0.010909,0.000806959,0.00299375,0.000869083,0.00227575
700,0.0999673,0.000860709,0.0110457,0.000847417,0.00313137,0.000889041,0.00221937
700,0.10045,0.000784792,0.00983629,0.000748542,0.00275983,0.0007845,0.00203163
700,0.10083,0.000748958,0.0101482,0.000766458,0.00273179,0.000786584,0.00209163
700,0.0996035,0.000760542,0.0101442,0.000756625,0.00268275,0.000755625,0.00194683
700,0.100331,0.000764,0.00964925,0.000760709,0.00272971,0.000770292,0.00196396
700,0.0993133,0.000756334,0.0099555,0.000744333,0.00267817,0.000774792,0.00199146
700,0.0997752,0.000788333,0.0105882,0.000778917,0.00267512,0.000750333,0.00193692
700,0.0998447,0.000728333,0.00959546,0.0007505,0.00268583,0.000787667,0.002011
700,0.100376,0.000758958,0.00970242,0.000789583,0.00286512,0.000811459,0.00206425
700,0.0999509,0.000715416,0.0105694,0.00076175,0.00279279,0.0008075,0.00208454
700,0.100871,0.000725208,0.0101482,0.00071475,0.0026835,0.000795166,0.00203763
700,0.100527,0.000776708,0.0103673,0.000827375,0.00292463,0.000851417,0.00211454
700,0.100016,0.0007975,0.0108293,0.000835625,0.00286167,0.000804542,0.00213842
700,0.100364,0.000852875,0.0109581,0.000856458,0.00293871,0.000905667,0.00217613
700,0.0994073,0.000856375,0.0108977,0.00083525,0.00301142,0.000783792,0.00220617
700,0.0993501,0.0007795,0.0102445,0.000810459,0.00298963,0.000773667,0.00208196
700,0.100634,0.000864667,0.0105405,0.000893625,0.00310792,0.000877583,0.00214508
700,0.101075,0.000809875,0.0103418,0.000827167,0.00287029,0.000761209,0.00201467
700,0.0997302,0.000782166,0.0107823,0.000789375,0.00305562,0.000808375,0.00217858
700,0.0996199,0.000803209,0.0101596,0.00076525,0.0026965,0.00083075,0.00193696
700,0.0999714,0.000778208,0.0101213,0.000770291,0.00279804,0.00078,0.00197604
700,0.0997834,0.000804583,0.0100649,0.000823417,0.00277063,0.000786,0.00199054
700,0.100601,0.000772167,0.0100689,0.000783167,0.00277133,0.000790167,0.00201671
700,0.100417,0.000767417,0.00981154,0.000750166,0.00266092,0.000765625,0.00199358
700,0.100119,0.000705708,0.0100163,0.000749,0.00267496,0.000805709,0.00198725
700,0.0991048,0.000793542,0.01042,0.000768125,0.00303925,0.000816209,0.00205817
700,0.100523,0.000765,0.00978229,0.000770792,0.00262817,0.00081125,0.00212942
700,0.0995463,0.000772042,0.00980163,0.000761541,0.00273083,0.000786917,0.00219308
700,0.0996566,0.000737375,0.0103332,0.000789542,0.00269,0.000755667,0.00204529
700,0.0998365,0.000671625,0.00910421,0.000672666,0.0025415,0.00071175,0.00190958
700,0.0997343,0.000872291,0.0106331,0.000841791,0.00301237,0.000848417,0.00212517
700,0.10065,0.000773208,0.0101515,0.000751833,0.00269571,0.000776792,0.00200021
700,0.0998692,0.000735834,0.00978312,0.000735667,0.00281813,0.0007875,0.00206854
700,0.0994972,0.000757459,0.0100127,0.000694625,0.002684,0.000731875,0.00191796
700,0.0987738,0.000761292,0.010687,0.000781208,0.00285771,0.000825875,0.00202721
700,0.100098,0.000757208,0.00973146,0.000772667,0.00278038,0.000790292,0.00204646
700,0.100025,0.000839417,0.0107085,0.00084175,0.00298554,0.0008175,0.00221779
700,0.100703,0.000749375,0.0104957,0.000803834,0.00297404,0.0009525,0.00208867
700,0.100425,0.000795791,0.0103803,0.00080125,0.00310517,0.000858958,0.00222212
700,0.100241,0.000859958,0.010155,0.00081775,0.00275846,0.000836458,0.00214733
700,0.0992847,0.000750541,0.0101571,0.000775541,0.00297883,0.000843792,0.00215417
700,0.101803,0.000876292,0.0105232,0.000759125,0.00283071,0.000761875,0.00209433
700,0.0992275,0.000793917,0.0102195,0.000770125,0.00275742,0.000774667,0.00197171
700,0.100294,0.0007255,0.00975542,0.000722125,0.00262746,0.00074375,0.00195529
700,0.0998079,0.0007325,0.00991888,0.000731875,0.00264267,0.000766958,0.00201779
700,0.0993092,0.000789666,0.0100517,0.000836625,0.00284413,0.000802333,0.00203854
700,0.100168,0.000801083,0.00996496,0.000778167,0.00279646,0.000806334,0.00203908
700,0.0993664,0.000781375,0.00976,0.00076675,0.0027585,0.000817334,0.00196596
700,0.10038,0.000751666,0.0104858,0.000764833,0.00275133,0.000794458,0.00209488
700,0.10029,0.000857167,0.0107815,0.000841042,0.0029435,0.000862583,0.002139
700,0.101014,0.000815792,0.0105696,0.000841458,0.002973,0.000843958,0.00214654
700,0.100217,0.000813041,0.0103383,0.000795583,0.00279929,0.000796292,0.00207187
700,0.0998038,0.000771875,0.0106753,0.000799666,0.00284379,0.000806542,0.00207192
700,0.0987697,0.000807708,0.0106621,0.000838333,0.00289721,0.000813042,0.00213263
700,0.0994523,0.00083825,0.010097,0.000782459,0.00278888,0.000751375,0.0019565
700,0.0998324,0.0007755,0.0104335,0.000962958,0.00302738,0.000846459,0.00210833
700,0.100045,0.000777458,0.0102157,0.000759041,0.00268608,0.000777333,0.00197008
700,0.10112,0.000736375,0.00991254,0.000743917,0.00262508,0.000749,0.00199567
700,0.0997629,0.000780583,0.00998317,0.000758416,0.00278013,0.000791458,0.00205417
700,0.10054,0.000763542,0.00985558,0.000767333,0.00281875,0.00077375,0.00200575
700,0.0998692,0.000744333,0.0102137,0.00072075,0.00269221,0.000748167,0.00199808
700,0.0993215,0.000742458,0.00968571,0.000736334,0.00269629,0.000771875,0.00189471
700,0.099812,0.000723167,0.00976654,0.00071175,0.00267633,0.000811041,0.00207562
700,0.100764,0.000816666,0.0105907,0.00093675,0.00291629,0.0008665,0.00203975
700,0.100495,0.000778916,0.00982288,0.000726333,0.00261788,0.000754667,0.00192487
700,0.0999959,0.000790833,0.011094,0.000856292,0.00317704,0.000885416,0.00222771
